window_id,ticker,from_date,to_date,status,http_status,article_count,retrieved_at_utc,raw_file,error_kind
window_0c974da3ff47175a,MU,2026-03-22,2026-03-24,success,200,85,2026-09-14T15:35:46Z,raw/responses/MU/2026-03-22_2026-03-24.json,
window_a5d7c66fb0a37fcb,MU,2026-03-25,2026-03-31,success,200,237,2026-09-14T15:35:47Z,raw/responses/MU/2026-03-25_2026-03-31.json,
window_735c6dace6fd2f6a,MU,2026-04-01,2026-04-07,success,200,201,2026-09-14T15:35:48Z,raw/responses/MU/2026-04-01_2026-04-07.json,
window_ad4732d9a3fb8a1f,MU,2026-04-08,2026-04-14,success,200,154,2026-09-14T15:35:49Z,raw/responses/MU/2026-04-08_2026-04-14.json,
window_610fd3050161d73f,MU,2026-04-15,2026-04-21,success,200,140,2026-09-14T15:35:50Z,raw/responses/MU/2026-04-15_2026-04-21.json,
window_d002827069d49595,MU,2026-04-22,2026-04-28,success,200,203,2026-09-14T15:35:51Z,raw/responses/MU/2026-04-22_2026-04-28.json,
window_3ce92aeb8ecfcf32,MU,2026-04-29,2026-05-01,success,200,100,2026-09-14T15:35:52Z,raw/responses/MU/2026-04-29_2026-05-01.json,
window_3559f3616a7400bc,NVDA,2025-10-01,2025-10-04,success,200,204,2026-09-14T15:31:05Z,raw/responses/NVDA/2025-10-01_2025-10-04.json,
window_8793c449726e7d68,NVDA,2025-10-01,2025-10-07,split_potential_truncation,200,241,2026-09-14T15:29:06Z,raw/responses/NVDA/2025-10-01_2025-10-07.json,
window_beb8eb52e1dcb2df,NVDA,2025-10-05,2025-10-07,success,200,137,2026-09-14T15:31:07Z,raw/responses/NVDA/2025-10-05_2025-10-07.json,
window_d1dcce01bbf1d1b0,NVDA,2025-10-08,2025-10-09,success,200,177,2026-09-14T15:31:09Z,raw/responses/NVDA/2025-10-08_2025-10-09.json,
window_f06ebcb589ba8562,NVDA,2025-10-08,2025-10-11,split_potential_truncation,200,247,2026-09-14T15:31:08Z,raw/responses/NVDA/2025-10-08_2025-10-11.json,
window_cc22e726e4672707,NVDA,2025-10-08,2025-10-14,split_potential_truncation,200,246,2026-09-14T15:29:08Z,raw/responses/NVDA/2025-10-08_2025-10-14.json,
window_7846dfcbbdb00e54,NVDA,2025-10-10,2025-10-11,success,200,82,2026-09-14T15:31:10Z,raw/responses/NVDA/2025-10-10_2025-10-11.json,
window_a992158b0794dda7,NVDA,2025-10-12,2025-10-14,success,200,166,2026-09-14T15:31:11Z,raw/responses/NVDA/2025-10-12_2025-10-14.json,
window_018547a293d85d13,NVDA,2025-10-15,2025-10-18,success,200,227,2026-09-14T15:31:13Z,raw/responses/NVDA/2025-10-15_2025-10-18.json,
window_273ad35f060b839b,NVDA,2025-10-15,2025-10-21,split_potential_truncation,200,247,2026-09-14T15:29:09Z,raw/responses/NVDA/2025-10-15_2025-10-21.json,
window_a9531cb1a84d8cc1,NVDA,2025-10-19,2025-10-21,success,200,113,2026-09-14T15:31:14Z,raw/responses/NVDA/2025-10-19_2025-10-21.json,
window_efc1da63648205d5,NVDA,2025-10-22,2025-10-25,success,200,109,2026-09-14T15:31:15Z,raw/responses/NVDA/2025-10-22_2025-10-25.json,
window_ba53366b8bcb236c,NVDA,2025-10-22,2025-10-28,split_potential_truncation,200,247,2026-09-14T15:29:10Z,raw/responses/NVDA/2025-10-22_2025-10-28.json,
window_845423029ce1eccd,NVDA,2025-10-26,2025-10-28,success,200,165,2026-09-14T15:31:17Z,raw/responses/NVDA/2025-10-26_2025-10-28.json,
window_20e1ce3f86729990,NVDA,2025-10-29,2025-10-30,success,200,185,2026-09-14T15:31:19Z,raw/responses/NVDA/2025-10-29_2025-10-30.json,
window_3cc6b9a2ff65bfc5,NVDA,2025-10-29,2025-11-01,split_potential_truncation,200,243,2026-09-14T15:31:18Z,raw/responses/NVDA/2025-10-29_2025-11-01.json,
window_7694d8ceea7bd65c,NVDA,2025-10-29,2025-11-04,split_potential_truncation,200,247,2026-09-14T15:29:11Z,raw/responses/NVDA/2025-10-29_2025-11-04.json,
window_cba9652125ea6f2e,NVDA,2025-10-31,2025-11-01,success,200,59,2026-09-14T15:31:20Z,raw/responses/NVDA/2025-10-31_2025-11-01.json,
window_c12a9cfb72bc1777,NVDA,2025-11-02,2025-11-04,success,200,157,2026-09-14T15:31:21Z,raw/responses/NVDA/2025-11-02_2025-11-04.json,
window_82a2eebf818f881e,NVDA,2025-11-05,2025-11-08,success,200,166,2026-09-14T15:31:23Z,raw/responses/NVDA/2025-11-05_2025-11-08.json,
window_4d62176abfa9d383,NVDA,2025-11-05,2025-11-11,split_potential_truncation,200,248,2026-09-14T15:29:12Z,raw/responses/NVDA/2025-11-05_2025-11-11.json,
window_9354dc6d29eca249,NVDA,2025-11-09,2025-11-11,success,200,162,2026-09-14T15:31:24Z,raw/responses/NVDA/2025-11-09_2025-11-11.json,
window_5288fd7de590f825,NVDA,2025-11-12,2025-11-13,success,200,174,2026-09-14T15:31:26Z,raw/responses/NVDA/2025-11-12_2025-11-13.json,
window_79f32059507c4d95,NVDA,2025-11-12,2025-11-15,split_potential_truncation,200,247,2026-09-14T15:31:25Z,raw/responses/NVDA/2025-11-12_2025-11-15.json,
window_994d178aa3c158d6,NVDA,2025-11-12,2025-11-18,split_potential_truncation,200,249,2026-09-14T15:29:13Z,raw/responses/NVDA/2025-11-12_2025-11-18.json,
window_5c1de5eab8e8b857,NVDA,2025-11-14,2025-11-15,success,200,112,2026-09-14T15:31:27Z,raw/responses/NVDA/2025-11-14_2025-11-15.json,
window_83b0984de94d1ed9,NVDA,2025-11-16,2025-11-18,success,200,181,2026-09-14T15:31:29Z,raw/responses/NVDA/2025-11-16_2025-11-18.json,
window_265212dc1fdc1854,NVDA,2025-11-19,2025-11-20,success,200,207,2026-09-14T15:31:31Z,raw/responses/NVDA/2025-11-19_2025-11-20.json,
window_0b9030f62a8d5970,NVDA,2025-11-19,2025-11-22,split_potential_truncation,200,249,2026-09-14T15:31:30Z,raw/responses/NVDA/2025-11-19_2025-11-22.json,
window_5c6a139c07dfc111,NVDA,2025-11-19,2025-11-25,split_potential_truncation,200,249,2026-09-14T15:29:14Z,raw/responses/NVDA/2025-11-19_2025-11-25.json,
window_7c2938d0411613fd,NVDA,2025-11-21,2025-11-22,success,200,94,2026-09-14T15:31:32Z,raw/responses/NVDA/2025-11-21_2025-11-22.json,
window_2909cd2844136998,NVDA,2025-11-23,2025-11-25,success,200,189,2026-09-14T15:31:33Z,raw/responses/NVDA/2025-11-23_2025-11-25.json,
window_85ac1a1fda416806,NVDA,2025-11-26,2025-11-29,success,200,179,2026-09-14T15:31:34Z,raw/responses/NVDA/2025-11-26_2025-11-29.json,
window_cbe524e48d76c4e0,NVDA,2025-11-26,2025-12-02,split_potential_truncation,200,249,2026-09-14T15:29:15Z,raw/responses/NVDA/2025-11-26_2025-12-02.json,
window_5aeef4e6ebcdf89b,NVDA,2025-11-30,2025-12-02,success,200,132,2026-09-14T15:31:35Z,raw/responses/NVDA/2025-11-30_2025-12-02.json,
window_065312c4ccc80db2,NVDA,2025-12-03,2025-12-06,success,200,204,2026-09-14T15:31:37Z,raw/responses/NVDA/2025-12-03_2025-12-06.json,
window_0c692df2f66d67a2,NVDA,2025-12-03,2025-12-09,split_potential_truncation,200,248,2026-09-14T15:29:16Z,raw/responses/NVDA/2025-12-03_2025-12-09.json,
window_502a597e8661cd3f,NVDA,2025-12-07,2025-12-09,success,200,130,2026-09-14T15:31:38Z,raw/responses/NVDA/2025-12-07_2025-12-09.json,
window_6fb1e7c4d89d0b28,NVDA,2025-12-10,2025-12-13,success,200,229,2026-09-14T15:31:39Z,raw/responses/NVDA/2025-12-10_2025-12-13.json,
window_2e7921df9a717a19,NVDA,2025-12-10,2025-12-16,split_potential_truncation,200,246,2026-09-14T15:29:17Z,raw/responses/NVDA/2025-12-10_2025-12-16.json,
window_25972969ec167fe1,NVDA,2025-12-14,2025-12-16,success,200,115,2026-09-14T15:31:40Z,raw/responses/NVDA/2025-12-14_2025-12-16.json,
window_f28fefedbf263a0a,NVDA,2025-12-17,2025-12-20,success,200,169,2026-09-14T15:31:41Z,raw/responses/NVDA/2025-12-17_2025-12-20.json,
window_46d123d5260c13ab,NVDA,2025-12-17,2025-12-23,split_potential_truncation,200,246,2026-09-14T15:29:19Z,raw/responses/NVDA/2025-12-17_2025-12-23.json,
window_9b420324f466729b,NVDA,2025-12-21,2025-12-23,success,200,106,2026-09-14T15:31:42Z,raw/responses/NVDA/2025-12-21_2025-12-23.json,
window_47d85ce78f7bc669,NVDA,2025-12-24,2025-12-27,success,200,115,2026-09-14T15:31:43Z,raw/responses/NVDA/2025-12-24_2025-12-27.json,
window_257878c62fb7749f,NVDA,2025-12-24,2025-12-30,split_potential_truncation,200,246,2026-09-14T15:29:20Z,raw/responses/NVDA/2025-12-24_2025-12-30.json,
window_2e342a306896c499,NVDA,2025-12-28,2025-12-30,success,200,141,2026-09-14T15:31:44Z,raw/responses/NVDA/2025-12-28_2025-12-30.json,
window_7f08a274cd6038de,NVDA,2025-12-31,2026-01-03,success,200,84,2026-09-14T15:31:45Z,raw/responses/NVDA/2025-12-31_2026-01-03.json,
window_0a97309ddf4eb021,NVDA,2025-12-31,2026-01-06,split_potential_truncation,200,248,2026-09-14T15:29:21Z,raw/responses/NVDA/2025-12-31_2026-01-06.json,
window_430442f85e4f23b7,NVDA,2026-01-04,2026-01-06,success,200,225,2026-09-14T15:31:47Z,raw/responses/NVDA/2026-01-04_2026-01-06.json,
window_a9c67b4a0561105a,NVDA,2026-01-07,2026-01-08,success,200,196,2026-09-14T15:31:49Z,raw/responses/NVDA/2026-01-07_2026-01-08.json,
window_550fe839b879ffe2,NVDA,2026-01-07,2026-01-10,split_potential_truncation,200,245,2026-09-14T15:31:48Z,raw/responses/NVDA/2026-01-07_2026-01-10.json,
window_2d3aab6415f0a145,NVDA,2026-01-07,2026-01-13,split_potential_truncation,200,250,2026-09-14T15:29:22Z,raw/responses/NVDA/2026-01-07_2026-01-13.json,
window_33f3a13d2e693358,NVDA,2026-01-09,2026-01-10,success,200,113,2026-09-14T15:31:50Z,raw/responses/NVDA/2026-01-09_2026-01-10.json,
window_494d960f6cc1c403,NVDA,2026-01-11,2026-01-13,success,200,212,2026-09-14T15:31:51Z,raw/responses/NVDA/2026-01-11_2026-01-13.json,
window_eaf522ce433f8993,NVDA,2026-01-14,2026-01-14,success,200,144,2026-09-14T15:31:55Z,raw/responses/NVDA/2026-01-14_2026-01-14.json,
window_b6c131121961b008,NVDA,2026-01-14,2026-01-15,split_potential_truncation,200,246,2026-09-14T15:31:54Z,raw/responses/NVDA/2026-01-14_2026-01-15.json,
window_ffbbb11e29c9ea08,NVDA,2026-01-14,2026-01-17,split_potential_truncation,200,245,2026-09-14T15:31:53Z,raw/responses/NVDA/2026-01-14_2026-01-17.json,
window_4ff910d182425616,NVDA,2026-01-14,2026-01-20,split_potential_truncation,200,247,2026-09-14T15:29:23Z,raw/responses/NVDA/2026-01-14_2026-01-20.json,
window_fc05693f71c4cf8e,NVDA,2026-01-15,2026-01-15,success,200,150,2026-09-14T15:31:56Z,raw/responses/NVDA/2026-01-15_2026-01-15.json,
window_acdec2d987814d83,NVDA,2026-01-16,2026-01-17,success,200,146,2026-09-14T15:31:57Z,raw/responses/NVDA/2026-01-16_2026-01-17.json,
window_0414f01ea7687bbe,NVDA,2026-01-18,2026-01-20,success,200,216,2026-09-14T15:31:58Z,raw/responses/NVDA/2026-01-18_2026-01-20.json,
window_e933c00765378864,NVDA,2026-01-21,2026-01-24,success,200,234,2026-09-14T15:31:59Z,raw/responses/NVDA/2026-01-21_2026-01-24.json,
window_09d95e271ce4dc3f,NVDA,2026-01-21,2026-01-27,split_potential_truncation,200,242,2026-09-14T15:29:24Z,raw/responses/NVDA/2026-01-21_2026-01-27.json,
window_bf443b029be495c4,NVDA,2026-01-25,2026-01-26,success,200,151,2026-09-14T15:32:02Z,raw/responses/NVDA/2026-01-25_2026-01-26.json,
window_4c315bef6b572962,NVDA,2026-01-25,2026-01-27,split_potential_truncation,200,242,2026-09-14T15:32:00Z,raw/responses/NVDA/2026-01-25_2026-01-27.json,
window_b82b17bcfe39d31e,NVDA,2026-01-27,2026-01-27,success,200,95,2026-09-14T15:32:03Z,raw/responses/NVDA/2026-01-27_2026-01-27.json,
window_0dafe2a15fe18374,NVDA,2026-01-28,2026-01-28,success,200,131,2026-09-14T15:32:06Z,raw/responses/NVDA/2026-01-28_2026-01-28.json,
window_df7cd826572dc6e8,NVDA,2026-01-28,2026-01-29,split_potential_truncation,200,248,2026-09-14T15:32:05Z,raw/responses/NVDA/2026-01-28_2026-01-29.json,
window_d3e1a24e81ba72a8,NVDA,2026-01-28,2026-01-31,split_potential_truncation,200,245,2026-09-14T15:32:04Z,raw/responses/NVDA/2026-01-28_2026-01-31.json,
window_6950e5bae8093032,NVDA,2026-01-28,2026-02-03,split_potential_truncation,200,249,2026-09-14T15:29:25Z,raw/responses/NVDA/2026-01-28_2026-02-03.json,
window_3c3a68f8aa92d6e2,NVDA,2026-01-29,2026-01-29,success,200,118,2026-09-14T15:32:08Z,raw/responses/NVDA/2026-01-29_2026-01-29.json,
window_46286b0e31424e5a,NVDA,2026-01-30,2026-01-31,success,200,133,2026-09-14T15:32:09Z,raw/responses/NVDA/2026-01-30_2026-01-31.json,
window_22250612299a3aa5,NVDA,2026-02-01,2026-02-02,success,200,197,2026-09-14T15:32:11Z,raw/responses/NVDA/2026-02-01_2026-02-02.json,
window_83e17b09b031e1d2,NVDA,2026-02-01,2026-02-03,split_potential_truncation,200,249,2026-09-14T15:32:10Z,raw/responses/NVDA/2026-02-01_2026-02-03.json,
window_c7ebb03b5189f76c,NVDA,2026-02-03,2026-02-03,success,200,132,2026-09-14T15:32:12Z,raw/responses/NVDA/2026-02-03_2026-02-03.json,
window_eef1f23abaf23222,NVDA,2026-02-04,2026-02-04,success,200,149,2026-09-14T15:32:16Z,raw/responses/NVDA/2026-02-04_2026-02-04.json,
window_22af0ddf7cabf563,NVDA,2026-02-04,2026-02-05,split_potential_truncation,200,248,2026-09-14T15:32:14Z,raw/responses/NVDA/2026-02-04_2026-02-05.json,
window_e7f9544c2a80722f,NVDA,2026-02-04,2026-02-07,split_potential_truncation,200,249,2026-09-14T15:32:13Z,raw/responses/NVDA/2026-02-04_2026-02-07.json,
window_4140c8c78d4d7ed7,NVDA,2026-02-04,2026-02-10,split_potential_truncation,200,249,2026-09-14T15:29:26Z,raw/responses/NVDA/2026-02-04_2026-02-10.json,
window_2a5adf8bcb280b82,NVDA,2026-02-05,2026-02-05,success,200,104,2026-09-14T15:32:17Z,raw/responses/NVDA/2026-02-05_2026-02-05.json,
window_62509746b686af8e,NVDA,2026-02-06,2026-02-07,success,200,220,2026-09-14T15:32:18Z,raw/responses/NVDA/2026-02-06_2026-02-07.json,
window_657a270fba068da9,NVDA,2026-02-08,2026-02-09,success,200,220,2026-09-14T15:32:21Z,raw/responses/NVDA/2026-02-08_2026-02-09.json,
window_4f7667a446b2ce29,NVDA,2026-02-08,2026-02-10,split_potential_truncation,200,249,2026-09-14T15:32:19Z,raw/responses/NVDA/2026-02-08_2026-02-10.json,
window_7bca2f967f503988,NVDA,2026-02-10,2026-02-10,success,200,141,2026-09-14T15:32:22Z,raw/responses/NVDA/2026-02-10_2026-02-10.json,
window_dbd2677f6279a594,NVDA,2026-02-11,2026-02-11,success,200,146,2026-09-14T15:32:25Z,raw/responses/NVDA/2026-02-11_2026-02-11.json,
window_28ff5963f6c7f1ce,NVDA,2026-02-11,2026-02-12,split_potential_truncation,200,247,2026-09-14T15:32:24Z,raw/responses/NVDA/2026-02-11_2026-02-12.json,
window_81b014c642537714,NVDA,2026-02-11,2026-02-14,split_potential_truncation,200,247,2026-09-14T15:32:23Z,raw/responses/NVDA/2026-02-11_2026-02-14.json,
window_45256d1b699d0724,NVDA,2026-02-11,2026-02-17,split_potential_truncation,200,247,2026-09-14T15:29:27Z,raw/responses/NVDA/2026-02-11_2026-02-17.json,
window_83dbd79eed22fa0f,NVDA,2026-02-12,2026-02-12,success,200,146,2026-09-14T15:32:26Z,raw/responses/NVDA/2026-02-12_2026-02-12.json,
window_7181deaa9875a314,NVDA,2026-02-13,2026-02-14,success,200,209,2026-09-14T15:32:27Z,raw/responses/NVDA/2026-02-13_2026-02-14.json,
window_c39e6c2af02d9a8a,NVDA,2026-02-15,2026-02-16,success,200,180,2026-09-14T15:32:30Z,raw/responses/NVDA/2026-02-15_2026-02-16.json,
window_628046270b917405,NVDA,2026-02-15,2026-02-17,split_potential_truncation,200,247,2026-09-14T15:32:29Z,raw/responses/NVDA/2026-02-15_2026-02-17.json,
window_a3fda4089bf527e9,NVDA,2026-02-17,2026-02-17,success,200,174,2026-09-14T15:32:31Z,raw/responses/NVDA/2026-02-17_2026-02-17.json,
window_d519d23c558a720c,NVDA,2026-02-18,2026-02-18,success,200,183,2026-09-14T15:32:34Z,raw/responses/NVDA/2026-02-18_2026-02-18.json,
window_aae0cb9dc8eb8513,NVDA,2026-02-18,2026-02-19,split_potential_truncation,200,248,2026-09-14T15:32:33Z,raw/responses/NVDA/2026-02-18_2026-02-19.json,
window_6cfce5e2ca183d7a,NVDA,2026-02-18,2026-02-21,split_potential_truncation,200,249,2026-09-14T15:32:32Z,raw/responses/NVDA/2026-02-18_2026-02-21.json,
window_9bf75e4498b44cc0,NVDA,2026-02-18,2026-02-24,split_potential_truncation,200,248,2026-09-14T15:29:28Z,raw/responses/NVDA/2026-02-18_2026-02-24.json,
window_c1847ff8c93e1a7f,NVDA,2026-02-19,2026-02-19,success,200,162,2026-09-14T15:32:35Z,raw/responses/NVDA/2026-02-19_2026-02-19.json,
window_54e651d9179e63d7,NVDA,2026-02-20,2026-02-21,success,200,208,2026-09-14T15:32:36Z,raw/responses/NVDA/2026-02-20_2026-02-21.json,
window_b2646f0d665730e0,NVDA,2026-02-22,2026-02-22,success,200,73,2026-09-14T15:32:40Z,raw/responses/NVDA/2026-02-22_2026-02-22.json,
window_59b131f591fe26a0,NVDA,2026-02-22,2026-02-23,split_potential_truncation,200,250,2026-09-14T15:32:39Z,raw/responses/NVDA/2026-02-22_2026-02-23.json,
window_61c1fe5b6e62bbdd,NVDA,2026-02-22,2026-02-24,split_potential_truncation,200,248,2026-09-14T15:32:37Z,raw/responses/NVDA/2026-02-22_2026-02-24.json,
window_e560d96dabf90ba7,NVDA,2026-02-23,2026-02-23,success,200,181,2026-09-14T15:32:41Z,raw/responses/NVDA/2026-02-23_2026-02-23.json,
window_495114c47f53b922,NVDA,2026-02-24,2026-02-24,success,200,181,2026-09-14T15:32:42Z,raw/responses/NVDA/2026-02-24_2026-02-24.json,
window_79f449ead6736cda,NVDA,2026-02-25,2026-02-25,success,200,211,2026-09-14T15:32:45Z,raw/responses/NVDA/2026-02-25_2026-02-25.json,
window_edcf7be7a3d41d82,NVDA,2026-02-25,2026-02-26,split_potential_truncation,200,249,2026-09-14T15:32:44Z,raw/responses/NVDA/2026-02-25_2026-02-26.json,
window_b0910327856faae6,NVDA,2026-02-25,2026-02-28,split_potential_truncation,200,250,2026-09-14T15:32:43Z,raw/responses/NVDA/2026-02-25_2026-02-28.json,
window_488f32769ec1a976,NVDA,2026-02-25,2026-03-03,split_potential_truncation,200,249,2026-09-14T15:29:30Z,raw/responses/NVDA/2026-02-25_2026-03-03.json,
window_a773d18556331a3f,NVDA,2026-02-26,2026-02-26,success_truncation_suspected,200,249,2026-09-14T15:32:46Z,raw/responses/NVDA/2026-02-26_2026-02-26.json,
window_fb96d831f62e6e23,NVDA,2026-02-27,2026-02-27,success,200,223,2026-09-14T15:32:48Z,raw/responses/NVDA/2026-02-27_2026-02-27.json,
window_f1abcce236846d46,NVDA,2026-02-27,2026-02-28,split_potential_truncation,200,250,2026-09-14T15:32:47Z,raw/responses/NVDA/2026-02-27_2026-02-28.json,
window_567427c358ab33df,NVDA,2026-02-28,2026-02-28,success,200,103,2026-09-14T15:32:50Z,raw/responses/NVDA/2026-02-28_2026-02-28.json,
window_ef34446e5c59946a,NVDA,2026-03-01,2026-03-01,success,200,92,2026-09-14T15:32:53Z,raw/responses/NVDA/2026-03-01_2026-03-01.json,
window_28b051a3732b1c58,NVDA,2026-03-01,2026-03-02,split_potential_truncation,200,250,2026-09-14T15:32:52Z,raw/responses/NVDA/2026-03-01_2026-03-02.json,
window_8e9888824752c9bc,NVDA,2026-03-01,2026-03-03,split_potential_truncation,200,249,2026-09-14T15:32:51Z,raw/responses/NVDA/2026-03-01_2026-03-03.json,
window_8021daf5d4575296,NVDA,2026-03-02,2026-03-02,success,200,191,2026-09-14T15:32:54Z,raw/responses/NVDA/2026-03-02_2026-03-02.json,
window_f7f868163f841041,NVDA,2026-03-03,2026-03-03,success,200,197,2026-09-14T15:32:55Z,raw/responses/NVDA/2026-03-03_2026-03-03.json,
window_927dbdf8c7937e7e,NVDA,2026-03-04,2026-03-04,success,200,186,2026-09-14T15:32:58Z,raw/responses/NVDA/2026-03-04_2026-03-04.json,
window_efc18751efd897b8,NVDA,2026-03-04,2026-03-05,split_potential_truncation,200,247,2026-09-14T15:32:57Z,raw/responses/NVDA/2026-03-04_2026-03-05.json,
window_ca4b650cf8b7198b,NVDA,2026-03-04,2026-03-07,split_potential_truncation,200,250,2026-09-14T15:32:56Z,raw/responses/NVDA/2026-03-04_2026-03-07.json,
window_082918c891f0f085,NVDA,2026-03-04,2026-03-10,split_potential_truncation,200,249,2026-09-14T15:29:31Z,raw/responses/NVDA/2026-03-04_2026-03-10.json,
window_8f0100e310f57daa,NVDA,2026-03-05,2026-03-05,success,200,229,2026-09-14T15:32:59Z,raw/responses/NVDA/2026-03-05_2026-03-05.json,
window_cdf91a83226e6087,NVDA,2026-03-06,2026-03-06,success,200,195,2026-09-14T15:33:02Z,raw/responses/NVDA/2026-03-06_2026-03-06.json,
window_8c3ef49e33fd96bc,NVDA,2026-03-06,2026-03-07,split_potential_truncation,200,250,2026-09-14T15:33:01Z,raw/responses/NVDA/2026-03-06_2026-03-07.json,
window_c1ffb08eca452e06,NVDA,2026-03-07,2026-03-07,success,200,106,2026-09-14T15:33:03Z,raw/responses/NVDA/2026-03-07_2026-03-07.json,
window_b37c1e548d2aa86b,NVDA,2026-03-08,2026-03-08,success,200,119,2026-09-14T15:33:06Z,raw/responses/NVDA/2026-03-08_2026-03-08.json,
window_9d84d559c62186c6,NVDA,2026-03-08,2026-03-09,split_potential_truncation,200,250,2026-09-14T15:33:05Z,raw/responses/NVDA/2026-03-08_2026-03-09.json,
window_938c36cf8a0309e0,NVDA,2026-03-08,2026-03-10,split_potential_truncation,200,249,2026-09-14T15:33:04Z,raw/responses/NVDA/2026-03-08_2026-03-10.json,
window_f723f3526fa50042,NVDA,2026-03-09,2026-03-09,success,200,192,2026-09-14T15:33:07Z,raw/responses/NVDA/2026-03-09_2026-03-09.json,
window_353e969c5f758a09,NVDA,2026-03-10,2026-03-10,success,200,211,2026-09-14T15:33:08Z,raw/responses/NVDA/2026-03-10_2026-03-10.json,
window_4fab87c51a0ad8a2,NVDA,2026-03-11,2026-03-11,success,200,197,2026-09-14T15:33:12Z,raw/responses/NVDA/2026-03-11_2026-03-11.json,
window_a1ef266cd790be0c,NVDA,2026-03-11,2026-03-12,split_potential_truncation,200,250,2026-09-14T15:33:11Z,raw/responses/NVDA/2026-03-11_2026-03-12.json,
window_55390c98cde8e833,NVDA,2026-03-11,2026-03-14,split_potential_truncation,200,249,2026-09-14T15:33:10Z,raw/responses/NVDA/2026-03-11_2026-03-14.json,
window_4266487b5baf72cf,NVDA,2026-03-11,2026-03-17,split_potential_truncation,200,250,2026-09-14T15:29:32Z,raw/responses/NVDA/2026-03-11_2026-03-17.json,
window_11eca7da807946c7,NVDA,2026-03-12,2026-03-12,success,200,193,2026-09-14T15:33:13Z,raw/responses/NVDA/2026-03-12_2026-03-12.json,
window_4a03fc9f7d99a837,NVDA,2026-03-13,2026-03-13,success,200,181,2026-09-14T15:33:15Z,raw/responses/NVDA/2026-03-13_2026-03-13.json,
window_41008d9234dc9ac4,NVDA,2026-03-13,2026-03-14,split_potential_truncation,200,249,2026-09-14T15:33:14Z,raw/responses/NVDA/2026-03-13_2026-03-14.json,
window_0bd6070c52020442,NVDA,2026-03-14,2026-03-14,success,200,101,2026-09-14T15:33:16Z,raw/responses/NVDA/2026-03-14_2026-03-14.json,
window_d1a80cdb1ea9c6bd,NVDA,2026-03-15,2026-03-15,success,200,122,2026-09-14T15:33:20Z,raw/responses/NVDA/2026-03-15_2026-03-15.json,
window_bd02ee6faac2409d,NVDA,2026-03-15,2026-03-16,split_potential_truncation,200,250,2026-09-14T15:33:18Z,raw/responses/NVDA/2026-03-15_2026-03-16.json,
window_2a82c02a7d077b6f,NVDA,2026-03-15,2026-03-17,split_potential_truncation,200,250,2026-09-14T15:33:17Z,raw/responses/NVDA/2026-03-15_2026-03-17.json,
window_3c4a551b96304e56,NVDA,2026-03-16,2026-03-16,success,200,229,2026-09-14T15:33:21Z,raw/responses/NVDA/2026-03-16_2026-03-16.json,
window_3c682374bafc4d08,NVDA,2026-03-17,2026-03-17,success_truncation_suspected,200,250,2026-09-14T15:33:22Z,raw/responses/NVDA/2026-03-17_2026-03-17.json,
window_46d4fccab82193ca,NVDA,2026-03-18,2026-03-18,success_truncation_suspected,200,241,2026-09-14T15:33:25Z,raw/responses/NVDA/2026-03-18_2026-03-18.json,
window_c132c8d2a63c2a28,NVDA,2026-03-18,2026-03-19,split_potential_truncation,200,249,2026-09-14T15:33:24Z,raw/responses/NVDA/2026-03-18_2026-03-19.json,
window_d4ad1c3a8c10eb39,NVDA,2026-03-18,2026-03-21,split_potential_truncation,200,250,2026-09-14T15:33:23Z,raw/responses/NVDA/2026-03-18_2026-03-21.json,
window_68cd66f2da5a6b21,NVDA,2026-03-18,2026-03-24,split_potential_truncation,200,249,2026-09-14T15:29:33Z,raw/responses/NVDA/2026-03-18_2026-03-24.json,
window_57b53eeee7c81416,NVDA,2026-03-19,2026-03-19,success,200,207,2026-09-14T15:33:26Z,raw/responses/NVDA/2026-03-19_2026-03-19.json,
window_f93b8ddaba262130,NVDA,2026-03-20,2026-03-20,success,200,199,2026-09-14T15:33:28Z,raw/responses/NVDA/2026-03-20_2026-03-20.json,
window_0ca9e59e5b44d1cb,NVDA,2026-03-20,2026-03-21,split_potential_truncation,200,250,2026-09-14T15:33:27Z,raw/responses/NVDA/2026-03-20_2026-03-21.json,
window_804bc38178eb2f2a,NVDA,2026-03-21,2026-03-21,success,200,140,2026-09-14T15:33:29Z,raw/responses/NVDA/2026-03-21_2026-03-21.json,
window_4b7294d7f01e2c2e,NVDA,2026-03-22,2026-03-22,success,200,127,2026-09-14T15:33:33Z,raw/responses/NVDA/2026-03-22_2026-03-22.json,
window_c98601233a3ed913,NVDA,2026-03-22,2026-03-23,split_potential_truncation,200,250,2026-09-14T15:33:32Z,raw/responses/NVDA/2026-03-22_2026-03-23.json,
window_9b899d1a077cd317,NVDA,2026-03-22,2026-03-24,split_potential_truncation,200,249,2026-09-14T15:33:31Z,raw/responses/NVDA/2026-03-22_2026-03-24.json,
window_6a6789351230f209,NVDA,2026-03-23,2026-03-23,success,200,197,2026-09-14T15:33:34Z,raw/responses/NVDA/2026-03-23_2026-03-23.json,
window_125e89de5cc6fce2,NVDA,2026-03-24,2026-03-24,success,200,219,2026-09-14T15:33:35Z,raw/responses/NVDA/2026-03-24_2026-03-24.json,
window_a84201791207623f,NVDA,2026-03-25,2026-03-25,success,200,208,2026-09-14T15:33:38Z,raw/responses/NVDA/2026-03-25_2026-03-25.json,
